date	store	Avg daily sales	Basket size, pieces	Basket size, value	Days open	Margin, value	Receipts	Sales	Visitors
2017-02-01	1065	3232.0	3.0	54.0	27.0	20606.0	2299.0	14483.0	13146.0
2017-02-01	1058	777.0	14.0	173.0	101.0	36160.0	1240.0	57154.0	2811.0
2017-02-01	1064	4443.0	9.0	172.0	90.0	79162.0	699.0	87105.0	1906.0
2017-02-01	1070	2388.0	6.0	117.0	123.0	246900.0	3560.0	405991.0	75681.0
2017-02-01	1066	2620.0	6.0	235.0	140.0	8911.0	2445.0	80291.0	8151.0
2017-02-01	1063	3902.0	5.0	210.0	87.0	95265.0	776.0	71913.0	7682.0
2017-02-01	1062	1366.0	4.0	268.0	127.0	26032.0	1737.0	103658.0	13809.0
2017-02-01	1048	4418.0	8.0	75.0	43.0	74421.0	5936.0	205836.0	15643.0
2017-02-01	1060	1164.0	9.0	34.0	94.0	29862.0	6187.0	50119.0	5339.0
2017-02-01	1061	17806.0	12.0	372.0	110.0	524606.0	1826.0	712414.0	21259.0
2017-02-01	1049	13698.0	8.0	50.0	19.0	179798.0	11146.0	1024229.0	21141.0
2017-02-01	1044	2392.0	3.0	140.0	69.0	38265.0	7215.0	170807.0	24166.0
2017-02-01	1045	13537.0	4.0	93.0	47.0	118167.0	1521.0	348989.0	12663.0
2017-02-01	1047	11134.0	10.0	50.0	91.0	259627.0	5711.0	420007.0	5350.0
2017-02-01	1042	2399.0	17.0	153.0	65.0	54450.0	4573.0	174729.0	4534.0
2017-02-01	1043	38361.0	20.0	133.0	40.0	559337.0	11869.0	641461.0	33752.0
2017-02-01	1069	1282.0	2.0	37.0	113.0	30837.0	1200.0	116085.0	5796.0
2017-02-01	1041	2988.0	22.0	313.0	46.0	13175.0	1095.0	42542.0	2590.0
2017-02-01	1033	2972.0	9.0	171.0	67.0	59534.0	1263.0	81372.0	6147.0
2017-02-01	1032	6427.0	13.0	37.0	90.0	48286.0	4007.0	29486.0	4216.0
2017-02-01	1030	12763.0	4.0	64.0	142.0	188419.0	8620.0	260017.0	17900.0
2017-02-01	1031	13755.0	7.0	254.0	14.0	64032.0	6776.0	222954.0	9330.0
2017-02-01	1035	2801.0	9.0	64.0	77.0	36137.0	2397.0	30991.0	13224.0
2017-02-01	1034	10360.0	8.0	214.0	125.0	80781.0	3758.0	63234.0	5582.0
2017-02-01	1036	5473.0	20.0	92.0	86.0	78571.0	2089.0	28617.0	13071.0
2017-02-01	1037	9112.0	8.0	137.0	113.0	102013.0	2851.0	291373.0	21012.0
2019-01-01	1039	2978.0	10.0	68.0	154.0	148107.0	8220.0	70143.0	103797.0
2019-01-01	1038	5186.0	19.0	190.0	146.0	43183.0	1186.0	88032.0	8908.0
2019-01-01	1028	13897.0	22.0	172.0	42.0	269619.0	9742.0	495353.0	12414.0
2019-01-01	1029	8225.0	17.0	185.0	32.0	79499.0	6496.0	275706.0	32525.0
2019-01-01	1071	994.0	9.0	145.0	90.0	15919.0	450.0	108593.0	10954.0
2019-01-01	1065	5137.0	13.0	52.0	117.0	79057.0	1831.0	79500.0	17609.0
2019-01-01	1058	3447.0	18.0	126.0	78.0	55022.0	473.0	25012.0	1657.0
2019-01-01	1070	11647.0	10.0	86.0	102.0	86220.0	5173.0	182078.0	125657.0
2019-01-01	1066	2871.0	9.0	50.0	25.0	70136.0	1885.0	107192.0	9517.0
2019-01-01	1072	2045.0	12.0	44.0	141.0	9904.0	299.0	46735.0	11890.0
2019-01-01	1073	1453.0	7.0	34.0	159.0	12861.0	392.0	33614.0	1776.0
2019-01-01	1063	6055.0	2.0	157.0	155.0	56991.0	2018.0	204615.0	11671.0
2019-01-01	1062	2037.0	9.0	43.0	119.0	113388.0	5255.0	112829.0	7693.0
2019-01-01	1048	7642.0	21.0	112.0	15.0	75499.0	7890.0	155072.0	2790.0
2019-01-01	1074	196.0	0.0	51.0	1.0	237.0	10.0	259.0	0.0
2019-01-01	1060	11403.0	22.0	124.0	133.0	36050.0	3648.0	288820.0	6847.0
2019-01-01	1061	3184.0	1.0	95.0	27.0	482893.0	13069.0	657653.0	10689.0
2019-01-01	1049	3839.0	16.0	165.0	147.0	150986.0	6542.0	79275.0	32829.0
2019-01-01	1050	8284.0	11.0	116.0	43.0	123940.0	4599.0	47534.0	34364.0
2019-01-01	1044	10365.0	9.0	47.0	97.0	90237.0	4989.0	152058.0	35348.0
2019-01-01	1045	4767.0	11.0	83.0	79.0	94751.0	6833.0	343039.0	5207.0
2019-01-01	1051	1274.0	10.0	149.0	22.0	35447.0	1167.0	17960.0	5581.0
2019-01-01	1047	11073.0	17.0	68.0	42.0	138789.0	4985.0	236776.0	18959.0
2019-01-01	1042	10610.0	1.0	68.0	116.0	95268.0	5080.0	178894.0	15254.0
2019-01-01	1043	1856.0	10.0	117.0	140.0	197619.0	9929.0	130629.0	8133.0
2019-01-01	1069	1823.0	8.0	106.0	152.0	14169.0	4381.0	149117.0	4064.0
2019-01-01	1041	1473.0	17.0	138.0	88.0	33272.0	847.0	47061.0	2341.0
2019-01-01	1033	1653.0	3.0	144.0	101.0	119394.0	6399.0	67395.0	32868.0
2019-01-01	1032	6750.0	14.0	156.0	114.0	45908.0	7235.0	104887.0	10916.0
2019-01-01	1030	3841.0	9.0	42.0	141.0	83903.0	2259.0	73285.0	5412.0
2019-01-01	1031	10063.0	3.0	51.0	32.0	241604.0	3331.0	359682.0	3234.0
2019-01-01	1035	6915.0	18.0	20.0	118.0	81399.0	4341.0	29199.0	12831.0
2019-01-01	1034	7667.0	14.0	62.0	101.0	87678.0	3973.0	84532.0	1730.0
2019-01-01	1036	3604.0	27.0	115.0	44.0	15886.0	4243.0	126038.0	6656.0
2019-01-01	1037	17950.0	25.0	121.0	139.0	276432.0	5077.0	382369.0	64906.0
